NAME,ORIGIN,RACE,AGE,2021,2022,2023
Colorado,1,4,3,3666,3571,4015
Colorado,1,4,4,3796,3641,3552
Colorado,1,4,5,3838,3877,3744
Colorado,1,4,6,3926,3868,3907
Colorado,1,4,7,3911,4001,3954
Colorado,1,4,8,3951,3954,4027
Colorado,1,4,9,3711,3929,3953
Colorado,1,4,10,3782,3780,4024
Colorado,1,4,11,3653,3736,3764
Colorado,1,4,12,3476,3663,3780
Colorado,1,4,13,3627,3487,3682
Colorado,1,4,14,3635,3638,3496
Colorado,1,4,15,3689,3645,3692
Colorado,1,4,16,3721,3674,3619
Colorado,1,4,17,3795,3708,3694
Colorado,1,4,18,3763,3756,3742
Colorado,1,4,19,3786,3952,4006
Colorado,1,4,20,3900,3920,4120
Colorado,1,4,21,3727,3974,4011
Colorado,1,4,22,3581,3872,4110
Colorado,1,4,23,3864,3924,4209
Colorado,1,4,24,3951,3953,4058
Colorado,1,4,25,4156,4261,4271
Colorado,1,4,26,4320,4462,4581
Colorado,1,4,27,4390,4584,4808
Colorado,1,4,28,4426,4672,4901
Colorado,1,4,29,4705,4667,4904
Colorado,1,4,30,4916,4861,4927
Colorado,1,4,31,4852,5020,5026
Colorado,1,4,32,4938,5195,5375
Colorado,1,4,33,4742,5100,5257
Colorado,1,4,34,4805,4961,5212
Colorado,1,4,35,4820,4837,5002
Colorado,1,4,36,4848,4958,4923
Colorado,1,4,37,4612,4916,5007
Colorado,1,4,38,4487,4766,5044
Colorado,1,4,39,4372,4592,4909
Colorado,1,4,40,4113,4372,4591
Colorado,1,4,41,3928,4171,4405
Colorado,1,4,42,3723,3891,4126
Colorado,1,4,43,3614,3732,3977
Colorado,1,4,44,3551,3669,3780
Colorado,1,4,45,3496,3592,3656
Colorado,1,4,46,3562,3528,3634
Colorado,1,4,47,3514,3549,3513
Colorado,1,4,48,3448,3532,3588
Colorado,1,4,49,3407,3395,3459
Colorado,1,4,50,3290,3420,3454
Colorado,1,4,51,3191,3246,3425
Colorado,1,4,52,2968,3192,3278
Colorado,1,4,53,2824,3002,3222
Colorado,1,4,54,2581,2818,3013
Colorado,1,4,55,2468,2508,2790
Colorado,1,4,56,2509,2472,2533
Colorado,1,4,57,2563,2481,2490
Colorado,1,4,58,2453,2529,2467
Colorado,1,4,59,2234,2423,2506
Colorado,1,4,60,2181,2241,2423
Colorado,1,4,61,2134,2147,2192
Colorado,1,4,62,1973,2151,2184
Colorado,1,4,63,1955,1945,2146
Colorado,1,4,64,1835,1955,1917
Colorado,1,4,65,1776,1802,1949
Colorado,1,4,66,1735,1757,1792
Colorado,1,4,67,1641,1764,1772
Colorado,1,4,68,1575,1632,1763
Colorado,1,4,69,1477,1556,1614
Colorado,1,4,70,1323,1399,1477
Colorado,1,4,71,1425,1324,1421
Colorado,1,4,72,1286,1353,1290
Colorado,1,4,73,1186,1287,1351
Colorado,1,4,74,1095,1182,1274
Colorado,1,4,75,907,1097,1192
Colorado,1,4,76,812,874,1071
Colorado,1,4,77,751,802,867
Colorado,1,4,78,704,718,771
Colorado,1,4,79,631,687,705
Colorado,1,4,80,565,606,663
Colorado,1,4,81,555,558,607
Colorado,1,4,82,452,515,524
Colorado,1,4,83,448,456,520
Colorado,1,4,84,423,431,434
Colorado,1,4,85,2300,2443,2604
Colorado,1,5,0,300,321,323
Colorado,1,5,1,271,269,291
Colorado,1,5,2,322,311,310
Colorado,1,5,3,330,301,286
Colorado,1,5,4,393,386,355
Colorado,1,5,5,340,380,375
Colorado,1,5,6,356,347,383
Colorado,1,5,7,320,343,341
Colorado,1,5,8,343,346,359
Colorado,1,5,9,324,330,345
Colorado,1,5,10,298,300,312
Colorado,1,5,11,310,320,322
Colorado,1,5,12,319,326,345
Colorado,1,5,13,317,316,326
Colorado,1,5,14,279,289,291
Colorado,1,5,15,287,297,302
Colorado,1,5,16,277,281,295
Colorado,1,5,17,294,302,301
Colorado,1,5,18,295,291,304
Colorado,1,5,19,277,290,295
Colorado,1,5,20,351,352,367
Colorado,1,5,21,318,314,321
Colorado,1,5,22,297,280,286
Colorado,1,5,23,311,325,317
Colorado,1,5,24,288,317,321
Colorado,1,5,25,284,299,321
Colorado,1,5,26,334,317,331
Colorado,1,5,27,331,352,338
Colorado,1,5,28,342,345,364
Colorado,1,5,29,318,328,328
Colorado,1,5,30,328,324,353
Colorado,1,5,31,367,347,359
Colorado,1,5,32,339,366,344
Colorado,1,5,33,301,314,329
Colorado,1,5,34,328,349,366
Colorado,1,5,35,306,293,317
Colorado,1,5,36,330,350,326
Colorado,1,5,37,277,307,325
Colorado,1,5,38,266,292,314
Colorado,1,5,39,318,338,363
Colorado,1,5,40,272,293,298
Colorado,1,5,41,275,262,297
Colorado,1,5,42,262,280,281
Colorado,1,5,43,236,233,278
Colorado,1,5,44,206,240,239
Colorado,1,5,45,222,224,261
Colorado,1,5,46,219,224,225
Colorado,1,5,47,197,220,222
Colorado,1,5,48,178,183,206
Colorado,1,5,49,185,179,186
Colorado,1,5,50,195,185,194
Colorado,1,5,51,187,201,180
Colorado,1,5,52,158,182,188
Colorado,1,5,53,162,172,200
Colorado,1,5,54,165,167,173
Colorado,1,5,55,139,149,150
Colorado,1,5,56,175,158,160
Colorado,1,5,57,174,171,163
Colorado,1,5,58,152,156,149
Colorado,1,5,59,178,178,185
Colorado,1,5,60,168,169,168
Colorado,1,5,61,150,164,154
Colorado,1,5,62,147,173,187
Colorado,1,5,63,110,127,147
Colorado,1,5,64,110,116,132
Colorado,1,5,65,95,96,104
Colorado,1,5,66,89,86,93
Colorado,1,5,67,101,106,104
Colorado,1,5,68,111,113,123
Colorado,1,5,69,75,79,80
Colorado,1,5,70,57,71,76
Colorado,1,5,71,71,66,81
Colorado,1,5,72,72,65,64
Colorado,1,5,73,64,74,70
Colorado,1,5,74,41,50,58
Colorado,1,5,75,35,53,66
Colorado,1,5,76,25,27,44
Colorado,1,5,77,29,32,34
Colorado,1,5,78,24,23,28
Colorado,1,5,79,21,24,22
Colorado,1,5,80,21,22,23
Colorado,1,5,81,25,26,23
Colorado,1,5,82,16,12,17
Colorado,1,5,83,12,17,13
Colorado,1,5,84,16,13,18
Colorado,1,5,85,65,73,80
Colorado,2,1,0,20812,21277,21233
Colorado,2,1,1,18086,20638,21137
Colorado,2,1,2,17438,18227,20587
Colorado,2,1,3,17863,17530,18319
Colorado,2,1,4,18316,17956,17620
Colorado,2,1,5,18616,18324,18015
Colorado,2,1,6,18727,18680,18471
Colorado,2,1,7,18487,18779,18906
Colorado,2,1,8,18555,18557,18892
Colorado,2,1,9,18879,18555,18619
Colorado,2,1,10,19987,18884,18660
Colorado,2,1,11,21244,20001,18946
Colorado,2,1,12,21635,21237,20064
Colorado,2,1,13,22423,21662,21190
Colorado,2,1,14,22339,22389,21612
Colorado,2,1,15,21815,22359,22489
Colorado,2,1,16,21484,21741,22396
Colorado,2,1,17,21395,21526,21821
Colorado,2,1,18,20961,21406,21547
Colorado,2,1,19,20612,21311,21721
Colorado,2,1,20,20426,20725,21383
Colorado,2,1,21,20131,20591,20827
Colorado,2,1,22,19861,20772,21231
Colorado,2,1,23,19310,20077,21033
Colorado,2,1,24,19136,19904,20718
Colorado,2,1,25,19192,19620,20500
Colorado,2,1,26,19241,19707,20163
Colorado,2,1,27,19460,19608,20305
Colorado,2,1,28,19795,19981,20054
Colorado,2,1,29,20102,20119,20347
Colorado,2,1,30,19273,20299,20406
Colorado,2,1,31,18873,19571,20619
Colorado,2,1,32,18105,19015,19753
Colorado,2,1,33,18142,18360,19289
Colorado,2,1,34,17957,18230,18336
Colorado,2,1,35,18086,18019,18243
Colorado,2,1,36,17741,18148,18191
Colorado,2,1,37,17475,17691,18119
Colorado,2,1,38,17777,17455,17743
Colorado,2,1,39,17672,17819,17522
Colorado,2,1,40,17372,17692,17824
Colorado,2,1,41,17356,17407,17704
Colorado,2,1,42,16085,17341,17343
Colorado,2,1,43,15917,16033,17299
Colorado,2,1,44,15444,15765,15900
Colorado,2,1,45,15097,15366,15677
Colorado,2,1,46,14830,14986,15219
Colorado,2,1,47,14285,14726,14901
Colorado,2,1,48,13921,14153,14560
Colorado,2,1,49,13670,13787,14019
Colorado,2,1,50,13431,13548,13697
Colorado,2,1,51,12811,13257,13447
Colorado,2,1,52,12058,12631,13233
Colorado,2,1,53,11601,11893,12440
Colorado,2,1,54,10985,11424,11791
Colorado,2,1,55,10915,10855,11366
Colorado,2,1,56,10903,10744,10738
Colorado,2,1,57,10513,10739,10623
Colorado,2,1,58,10144,10374,10639
Colorado,2,1,59,9896,9977,10222
Colorado,2,1,60,9313,9745,9858
Colorado,2,1,61,9166,9197,9604
Colorado,2,1,62,8507,9009,9048
Colorado,2,1,63,8068,8344,8859
Colorado,2,1,64,7805,7890,8186
Colorado,2,1,65,7347,7653,7759
Colorado,2,1,66,7022,7168,7547
Colorado,2,1,67,6491,6848,7021
Colorado,2,1,68,6093,6350,6761
Colorado,2,1,69,5676,5969,6230
Colorado,2,1,70,5392,5526,5868
Colorado,2,1,71,5045,5242,5385
Colorado,2,1,72,4677,4929,5133
Colorado,2,1,73,4502,4544,4799
Colorado,2,1,74,4379,4368,4431
Colorado,2,1,75,3490,4250,4253
Colorado,2,1,76,3162,3384,4136
Colorado,2,1,77,2923,3074,3270
Colorado,2,1,78,2752,2805,2959
Colorado,2,1,79,2388,2605,2676
Colorado,2,1,80,2146,2253,2469
Colorado,2,1,81,2040,2049,2154
Colorado,2,1,82,1870,1911,1943
Colorado,2,1,83,1748,1768,1826
Colorado,2,1,84,1536,1631,1678
Colorado,2,1,85,7595,7719,8054
Colorado,2,2,0,1710,1606,1603
Colorado,2,2,1,1380,1726,1617
Colorado,2,2,2,1280,1360,1695
Colorado,2,2,3,1311,1285,1362
Colorado,2,2,4,1231,1265,1255
Colorado,2,2,5,1283,1277,1299
Colorado,2,2,6,1176,1244,1243
Colorado,2,2,7,1148,1200,1258
Colorado,2,2,8,1072,1112,1168
Colorado,2,2,9,1078,1070,1119
Colorado,2,2,10,1106,1087,1076
Colorado,2,2,11,1221,1138,1134
Colorado,2,2,12,1149,1142,1110
Colorado,2,2,13,1245,1204,1205
Colorado,2,2,14,1196,1198,1173
Colorado,2,2,15,1119,1183,1216
Colorado,2,2,16,1080,1127,1175
Colorado,2,2,17,1021,1051,1102
Colorado,2,2,18,979,1037,1078
Colorado,2,2,19,939,953,1015
Colorado,2,2,20,931,938,939
Colorado,2,2,21,969,993,991
Colorado,2,2,22,900,969,985
Colorado,2,2,23,924,960,1018
Colorado,2,2,24,816,880,932
Colorado,2,2,25,884,907,994
Colorado,2,2,26,873,892,933
Colorado,2,2,27,856,894,901
Colorado,2,2,28,823,875,867
Colorado,2,2,29,809,807,852
Colorado,2,2,30,842,839,827
Colorado,2,2,31,772,866,858
Colorado,2,2,32,768,814,905
Colorado,2,2,33,716,730,791
Colorado,2,2,34,718,745,740
Colorado,2,2,35,706,758,787
Colorado,2,2,36,691,683,745
Colorado,2,2,37,681,700,708
Colorado,2,2,38,674,670,706
Colorado,2,2,39,670,677,668
Colorado,2,2,40,655,677,680
Colorado,2,2,41,633,628,642
Colorado,2,2,42,634,664,664
Colorado,2,2,43,555,605,643
Colorado,2,2,44,539,553,602
Colorado,2,2,45,511,526,532
Colorado,2,2,46,477,515,522
Colorado,2,2,47,437,479,516
Colorado,2,2,48,375,387,438
Colorado,2,2,49,397,400,419
Colorado,2,2,50,386,391,388
Colorado,2,2,51,346,365,375
Colorado,2,2,52,355,373,394
Colorado,2,2,53,297,330,354
Colorado,2,2,54,239,273,306
Colorado,2,2,55,269,259,298
Colorado,2,2,56,267,265,255
Colorado,2,2,57,252,260,278
Colorado,2,2,58,253,256,257
Colorado,2,2,59,224,238,238
Colorado,2,2,60,231,241,256
Colorado,2,2,61,200,207,221
Colorado,2,2,62,190,209,212
Colorado,2,2,63,170,177,206
Colorado,2,2,64,168,173,175
Colorado,2,2,65,134,151,157
Colorado,2,2,66,119,136,150
Colorado,2,2,67,106,118,136
Colorado,2,2,68,97,107,120
Colorado,2,2,69,93,100,114
Colorado,2,2,70,67,77,88
Colorado,2,2,71,76,73,83
Colorado,2,2,72,80,79,76
Colorado,2,2,73,70,74,75
Colorado,2,2,74,54,65,67
Colorado,2,2,75,45,61,75
Colorado,2,2,76,42,47,69
Colorado,2,2,77,49,48,53
Colorado,2,2,78,43,34,35
Colorado,2,2,79,43,54,44
Colorado,2,2,80,26,40,49
Colorado,2,2,81,21,22,35
Colorado,2,2,82,24,19,19
Colorado,2,2,83,25,29,24
Colorado,2,2,84,16,23,27
Colorado,2,2,85,107,109,119
Colorado,2,3,0,1892,1867,1845
Colorado,2,3,1,1897,1895,1902
Colorado,2,3,2,1918,1908,1853
Colorado,2,3,3,2047,1943,1890
Colorado,2,3,4,2015,2066,1939
Colorado,2,3,5,1910,2010,2088
Colorado,2,3,6,1767,1929,2017
Colorado,2,3,7,1743,1775,1928
Colorado,2,3,8,1701,1781,1794
Colorado,2,3,9,1663,1697,1761
Colorado,2,3,10,1652,1662,1707
Colorado,2,3,11,1582,1608,1629
Colorado,2,3,12,1629,1675,1697
Colorado,2,3,13,1591,1544,1594
Colorado,2,3,14,1567,1577,1528
Colorado,2,3,15,1563,1627,1624
Colorado,2,3,16,1583,1568,1634
Colorado,2,3,17,1537,1615,1599
Colorado,2,3,18,1445,1499,1588
Colorado,2,3,19,1511,1537,1581
Colorado,2,3,20,1467,1477,1499
Colorado,2,3,21,1416,1396,1424
Colorado,2,3,22,1457,1480,1479
Colorado,2,3,23,1386,1458,1508
Colorado,2,3,24,1388,1413,1470
Colorado,2,3,25,1383,1462,1489
Colorado,2,3,26,1297,1373,1444
Colorado,2,3,27,1325,1305,1360
Colorado,2,3,28,1404,1380,1360
Colorado,2,3,29,1430,1432,1374
Colorado,2,3,30,1338,1455,1473
Colorado,2,3,31,1281,1380,1506
Colorado,2,3,32,1213,1300,1338
Colorado,2,3,33,1308,1264,1346
Colorado,2,3,34,1349,1329,1301
Colorado,2,3,35,1347,1335,1305
Colorado,2,3,36,1301,1335,1324
Colorado,2,3,37,1320,1312,1348
Colorado,2,3,38,1288,1324,1304
Colorado,2,3,39,1238,1289,1330
Colorado,2,3,40,1186,1229,1286
Colorado,2,3,41,1238,1214,1225
Colorado,2,3,42,1200,1267,1255
Colorado,2,3,43,1148,1163,1261
Colorado,2,3,44,1071,1127,1116
Colorado,2,3,45,1079,1095,1149
Colorado,2,3,46,1032,1040,1055
Colorado,2,3,47,987,1035,1036
Colorado,2,3,48,934,978,1023
Colorado,2,3,49,935,900,960
Colorado,2,3,50,903,927,884
Colorado,2,3,51,900,928,943
Colorado,2,3,52,829,858,872
Colorado,2,3,53,858,862,876
Colorado,2,3,54,810,869,866
Colorado,2,3,55,774,759,840
Colorado,2,3,56,788,781,767
Colorado,2,3,57,788,759,763
Colorado,2,3,58,780,754,725
Colorado,2,3,59,795,779,756
Colorado,2,3,60,773,766,737
Colorado,2,3,61,771,768,772
Colorado,2,3,62,675,746,760
Colorado,2,3,63,634,642,724
Colorado,2,3,64,621,627,628
Colorado,2,3,65,558,571,579
Colorado,2,3,66,506,560,572
Colorado,2,3,67,464,488,539
Colorado,2,3,68,441,441,474
Colorado,2,3,69,393,429,431
Colorado,2,3,70,375,367,403
Colorado,2,3,71,329,362,360
Colorado,2,3,72,286,300,330
Colorado,2,3,73,277,275,293
Colorado,2,3,74,268,267,267
Colorado,2,3,75,210,248,252
Colorado,2,3,76,181,207,250
Colorado,2,3,77,169,164,192
Colorado,2,3,78,165,165,157
Colorado,2,3,79,125,140,146
Colorado,2,3,80,116,119,140
Colorado,2,3,81,106,97,102
Colorado,2,3,82,75,87,79
Colorado,2,3,83,63,66,78
Colorado,2,3,84,43,49,53
Colorado,2,3,85,79,111,111
Colorado,2,4,0,698,641,642
Colorado,2,4,1,612,710,666
Colorado,2,4,2,625,642,743
Colorado,2,4,3,577,614,628
Colorado,2,4,4,554,571,593
Colorado,2,4,5,542,550,554
Colorado,2,4,6,490,544,540
Colorado,2,4,7,484,475,525
Colorado,2,4,8,492,517,502
Colorado,2,4,9,476,492,521
Colorado,2,4,10,545,497,524
Colorado,2,4,11,539,536,490
Colorado,2,4,12,523,538,527
Colorado,2,4,13,586,576,585
Colorado,2,4,14,544,562,559
Colorado,2,4,15,478,517,524
Colorado,2,4,16,473,508,540
Colorado,2,4,17,443,438,468
Colorado,2,4,18,466,494,485
Colorado,2,4,19,457,474,504
Colorado,2,4,20,450,467,481
Colorado,2,4,21,410,406,427
Colorado,2,4,22,445,448,451
Colorado,2,4,23,387,416,416
Colorado,2,4,24,419,429,463
Colorado,2,4,25,365,369,377
Colorado,2,4,26,391,404,420
Colorado,2,4,27,373,402,410
Colorado,2,4,28,368,381,427
Colorado,2,4,29,391,375,384
Colorado,2,4,30,383,382,381
Colorado,2,4,31,317,358,362
Colorado,2,4,32,320,330,366
Colorado,2,4,33,296,312,328
Colorado,2,4,34,299,302,317
Colorado,2,4,35,287,291,297
Colorado,2,4,36,282,314,301
Colorado,2,4,37,270,269,295
Colorado,2,4,38,295,303,300
Colorado,2,4,39,270,281,283
Colorado,2,4,40,257,280,293
Colorado,2,4,41,268,248,271
Colorado,2,4,42,247,259,235
Colorado,2,4,43,271,285,304
Colorado,2,4,44,244,252,263
Colorado,2,4,45,204,237,242
Colorado,2,4,46,217,232,261
Colorado,2,4,47,206,203,222
Colorado,2,4,48,202,204,203
Colorado,2,4,49,180,188,194
Colorado,2,4,50,165,178,186
Colorado,2,4,51,183,167,184
Colorado,2,4,52,169,181,170
Colorado,2,4,53,162,175,188
Colorado,2,4,54,136,139,151
Colorado,2,4,55,146,150,152
Colorado,2,4,56,134,147,149
Colorado,2,4,57,126,138,151
Colorado,2,4,58,127,126,130
Colorado,2,4,59,122,114,113
Colorado,2,4,60,123,126,119
Colorado,2,4,61,113,126,129
Colorado,2,4,62,90,102,109
Colorado,2,4,63,95,103,119
Colorado,2,4,64,81,78,83
Colorado,2,4,65,96,101,95
Colorado,2,4,66,86,91,100
Colorado,2,4,67,66,77,86
Colorado,2,4,68,53,55,63
Colorado,2,4,69,58,61,67
Colorado,2,4,70,44,48,48
Colorado,2,4,71,49,55,61
Colorado,2,4,72,30,42,52
Colorado,2,4,73,42,33,45
Colorado,2,4,74,44,43,36
Colorado,2,4,75,36,49,46
Colorado,2,4,76,30,36,47
Colorado,2,4,77,28,34,39
Colorado,2,4,78,31,25,28
Colorado,2,4,79,31,35,25
Colorado,2,4,80,21,28,31
Colorado,2,4,81,20,23,32
Colorado,2,4,82,23,25,29
Colorado,2,4,83,21,21,21
Colorado,2,4,84,15,16,18
Colorado,2,4,85,96,102,111
Colorado,2,5,0,188,175,175
Colorado,2,5,1,168,177,171
Colorado,2,5,2,156,164,183
Colorado,2,5,3,150,163,165
Colorado,2,5,4,144,137,153
Colorado,2,5,5,142,155,154
Colorado,2,5,6,132,142,158
Colorado,2,5,7,120,124,134
Colorado,2,5,8,115,122,134
Colorado,2,5,9,113,112,128
Colorado,2,5,10,123,105,109
Colorado,2,5,11,153,150,128
Colorado,2,5,12,165,162,161
Colorado,2,5,13,147,137,135
Colorado,2,5,14,149,152,146
Colorado,2,5,15,122,136,133
Colorado,2,5,16,127,148,160
Colorado,2,5,17,97,101,112
Colorado,2,5,18,148,160,157
Colorado,2,5,19,146,143,159
Colorado,2,5,20,112,117,111
Colorado,2,5,21,127,126,125
Colorado,2,5,22,114,116,111
Colorado,2,5,23,116,128,127
Colorado,2,5,24,113,111,126
Colorado,2,5,25,125,130,129
Colorado,2,5,26,122,132,127
Colorado,2,5,27,110,109,118
Colorado,2,5,28,102,104,109
Colorado,2,5,29,115,104,115
Colorado,2,5,30,136,132,126
Colorado,2,5,31,114,126,115
Colorado,2,5,32,105,96,103
Colorado,2,5,33,113,111,105
Colorado,2,5,34,131,137,131
Colorado,2,5,35,99,114,115
Colorado,2,5,36,118,115,127
Colorado,2,5,37,95,103,100
Colorado,2,5,38,110,121,125
Colorado,2,5,39,97,94,109
Colorado,2,5,40,114,104,103
Colorado,2,5,41,113,105,95
Colorado,2,5,42,90,104,100
Colorado,2,5,43,89,106,123
Colorado,2,5,44,91,79,96
Colorado,2,5,45,81,91,76
Colorado,2,5,46,60,70,77
Colorado,2,5,47,69,73,84
Colorado,2,5,48,56,62,71
Colorado,2,5,49,60,57,58
Colorado,2,5,50,62,60,60
Colorado,2,5,51,63,65,63
Colorado,2,5,52,62,60,66
Colorado,2,5,53,47,59,53
Colorado,2,5,54,45,50,66
Colorado,2,5,55,34,36,46
Colorado,2,5,56,47,46,49
Colorado,2,5,57,42,35,37
Colorado,2,5,58,36,36,31
Colorado,2,5,59,32,38,38
Colorado,2,5,60,37,37,49
Colorado,2,5,61,40,41,44
Colorado,2,5,62,30,31,30
Colorado,2,5,63,34,38,39
Colorado,2,5,64,22,26,28
Colorado,2,5,65,25,29,32
Colorado,2,5,66,24,26,27
Colorado,2,5,67,18,19,22
Colorado,2,5,68,15,21,22
Colorado,2,5,69,7,10,17
Colorado,2,5,70,8,8,11
Colorado,2,5,71,12,5,5
Colorado,2,5,72,10,14,7
Colorado,2,5,73,9,9,12
Colorado,2,5,74,16,14,15
Colorado,2,5,75,20,28,25
Colorado,2,5,76,7,5,11
Colorado,2,5,77,4,7,5
Colorado,2,5,78,8,12,14
Colorado,2,5,79,8,10,11
Colorado,2,5,80,4,3,1
Colorado,2,5,81,6,4,2
Colorado,2,5,82,10,13,8
Colorado,2,5,83,5,3,5
Colorado,2,5,84,3,5,3
Colorado,2,5,85,37,35,40
Connecticut,1,1,0,16927,17631,17206
Connecticut,1,1,1,18590,17287,18034
Connecticut,1,1,2,19069,19020,17648
